Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
838729.The_Return_of_the_King,"The Return of the King (The Lord of the Rings, #3)",J.R.R. Tolkien,4.54,745168,1955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574117762l/838729._SY75_.jpg,classics
8921.The_Hound_of_the_Baskerville,"The Hound of the Baskervilles (Sherlock Holmes, #5)",Arthur Conan Doyle,4.13,290409,1901,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355929358l/8921._SX50_.jpg,classics
10799.A_Farewell_to_Arm,A Farewell to Arms (Paperback),Ernest Hemingway,3.81,282731,1929,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313714836l/10799._SY75_.jpg,classics
12957.Much_Ado_About_Nothing,Much Ado About Nothing (Paperback),William Shakespeare,4.05,229141,1598,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327885569l/12957._SY75_.jpg,classics
30597.The_Hunchback_of_Notre_Dame,The Hunchback of Notre-Dame (Paperback),Victor Hugo,4.0,184661,1831,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388342667l/30597._SY75_.jpg,classics
46787.Uncle_Tom_s_Cabin,Uncle Tom's Cabin (Paperback),Harriet Beecher Stowe,3.88,211159,1852,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414349231l/46787._SY75_.jpg,classics
54479.Around_the_World_in_Eighty_Day,Around the World in Eighty Days (Paperback),Jules Verne,3.94,205285,1872,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308815551l/54479._SY75_.jpg,classics
53835.The_Age_of_Innocence,The Age of Innocence (Paperback),Edith Wharton,3.96,149624,1920,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388248423l/53835._SY75_.jpg,classics
33507.Twenty_Thousand_Leagues_Under_the_Sea,Twenty Thousand Leagues Under the Sea (Hardcover),Jules Verne,3.89,219953,1870,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494979127l/33507._SX50_.jpg,classics
3590.The_Adventures_of_Sherlock_Holme,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,4.29,268987,1892,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1164045516l/3590._SY75_.jpg,classics
13006.Julius_Caesar,Julius Caesar (Paperback),William Shakespeare,3.69,183898,1599,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631505382l/13006._SX50_.jpg,classics
