Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
102104.Who_Wrote_the_Bible_,Who Wrote the Bible? (Paperback),Richard Elliott Friedman,4.1,5551,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347325474l/102104._SY75_.jpg,religion
18122.The_Amber_Spygla,"The Amber Spyglass (His Dark Materials, #3)",Philip Pullman,4.08,331767,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329189152l/18122._SY75_.jpg,religion
408862.The_Golden_Boug,The Golden Bough (Paperback),James George Frazer,4.03,8279,1890,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174504446l/408862._SY75_.jpg,religion
4934.The_Brothers_Karamazov,The Brothers Karamazov (Paperback),Fyodor Dostoevsky,4.32,272025,1879,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427728126l/4934._SX50_.jpg,religion
26827675-troublemaker,Troublemaker: Surviving Hollywood and Scientology (Hardcover),Leah Remini,4.0,63987,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491248986l/26827675._SY75_.jpg,religion
110795.Catechism_of_the_Catholic_Churc,Catechism of the Catholic Church (Paperback),The Catholic Church,4.43,9409,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320474441l/110795._SY75_.jpg,religion
12781.The_Satanic_Verse,The Satanic Verses (Paperback),Salman Rushdie,3.7,60401,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1281988101l/12781._SX50_.jpg,religion
20758028-fields-of-blood,Fields of Blood: Religion and the History of Violence (Hardcover),Karen Armstrong,3.91,2372,2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414346683l/20758028._SY75_.jpg,religion
747061.Book_of_Mormon_Doctrine_and_Covenants_Pearl_of_Great_Price,"Book of Mormon, Doctrine and Covenants, Pearl of Great Price (Paperback)",The Church of Jesus Christ of Latter-day Saints,4.35,26705,1950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396619969l/747061._SX50_.jpg,religion
10091466-inside-scientology,Inside Scientology: The Story of America's Most Secretive Religion (Hardcover),Janet Reitman,3.86,9162,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442818206l/10091466._SY75_.jpg,religion
