Id,Title,Author,Average Rating,Number of ratings,Year of publishing,Url of image,Genre
13206900-winter,"Winter (The Lunar Chronicles, #4)",Marissa Meyer,4.41,234043,2015,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470057036l/13206900._SX50_.jpg,science-fiction
29981.The_Island_of_Dr_Moreau,The Island of Dr. Moreau (Paperback),H.G. Wells,3.73,107715,1896,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388230211l/29981._SY75_.jpg,science-fiction
49628.Cloud_Atla,Cloud Atlas (Paperback),David Mitchell,3.99,236508,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563042852l/49628._SX50_.jpg,science-fiction
530965.The_Day_of_the_Triffid,The Day of the Triffids (Paperback),John Wyndham,4.02,96984,1951,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320530145l/530965._SY75_.jpg,science-fiction
7631105-the-scorch-trial,"The Scorch Trials (The Maze Runner, #2)",James Dashner,3.9,505220,2010,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240248l/7631105._SY75_.jpg,science-fiction
18619684-the-time-traveler-s-wife,The Time Traveler's Wife (ebook),Audrey Niffenegger,3.98,1662260,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380660571l/18619684._SX50_.jpg,science-fiction
29582.Foundation_and_Eart,Foundation and Earth (Foundation #5),Isaac Asimov,4.06,62600,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389759320l/29582._SY75_.jpg,science-fiction
455373.Sphere,Sphere (Paperback),Michael Crichton,3.81,178580,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174924200l/455373._SY75_.jpg,science-fiction
827.The_Diamond_Age,"The Diamond Age: Or, a Young Lady's Illustrated Primer (Paperback)",Neal Stephenson,4.14,89896,1995,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931l/827._SY75_.jpg,science-fiction
59924.The_Lathe_of_Heaven,The Lathe of Heaven (Paperback),Ursula K. Le Guin,4.11,60136,1971,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433084322l/59924._SX50_.jpg,science-fiction
52397.Parable_of_the_Sower,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,4.18,99461,1993,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442169447l/52397._SY75_.jpg,science-fiction
30013.Prelude_to_Foundation,Prelude to Foundation (Paperback),Isaac Asimov,4.13,76289,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335782474l/30013._SY75_.jpg,science-fiction
24983.Doomsday_B,"Doomsday Book (Oxford Time Travel, #1)",Connie Willis,4.02,55815,1992,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403972500l/24983._SY75_.jpg,science-fiction
10644930-11-22-63,11/22/63 (Hardcover),Stephen King,4.3,472953,2011,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327876792l/10644930._SY75_.jpg,science-fiction
14817.A_Scanner_Darkly,A Scanner Darkly (Paperback),Philip K. Dick,4.0,105881,1977,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388737865l/14817._SY75_.jpg,science-fiction
334176.The_Sparr,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,4.1,72359,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1230829367l/334176._SY75_.jpg,science-fiction
15704307-saga-vol-1,"Saga, Vol. 1 (Paperback)",Brian K. Vaughan,4.17,287745,2012,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486028947l/15704307._SY75_.jpg,science-fiction
239399.The_Ghost_Brigade,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,4.1,75421,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403295928l/239399._SY75_.jpg,science-fiction
36642458-skyward,"Skyward (Skyward, #1)",Brandon Sanderson,4.5,91349,2018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531845177l/36642458._SY75_.jpg,science-fiction
